0.1395,0.0625,0.035,0.0425,0.0,0.0435,0.0385,0.0145,0.0555,0.047,0.019,0.056,0.0,0.0385,0.0,0.0,0.0205,0.0025,0.003,0.029,0.0145,0.0615,0.0,0.0025,0.0,0.0175,0.0,0.003,0.0,0.018,0.051,0.0005,0.0,0.053,0.0005,0.0,0.0335,0.0,0.0025,0.0575,0.0,0.06,0.019,0.0,0.038,0.0,0.0,0.018,0.0385,0.024
0.0475,0.1085,0.0325,0.015,0.0325,0.015,0.0465,0.0325,0.0165,0.071,0.0325,0.014,0.004,0.0465,0.0,0.0,0.036,0.0,0.0035,0.003,0.0,0.053,0.0,0.0015,0.0,0.0,0.0015,0.0045,0.001,0.0035,0.0015,0.0045,0.0395,0.0155,0.0045,0.0,0.0015,0.038,0.001,0.014,0.0,0.086,0.001,0.0,0.0475,0.0405,0.0,0.043,0.0535,0.0565
0.0,0.0,0.113,0.047,0.001,0.117,0.002,0.012,0.0,0.023,0.0,0.047,0.0,0.032,0.012,0.047,0.031,0.031,0.058,0.047,0.001,0.011,0.047,0.011,0.001,0.0,0.0,0.0,0.0,0.011,0.0,0.024,0.077,0.0,0.031,0.054,0.031,0.0,0.0,0.0,0.0,0.0,0.089,0.011,0.042,0.046,0.023,0.0,0.0,0.0
0.004,0.0005,0.066,0.0975,0.014,0.1095,0.0165,0.0225,0.028,0.003,0.003,0.0555,0.02,0.014,0.0055,0.0555,0.006,0.014,0.0575,0.0575,0.0,0.0065,0.05,0.0095,0.004,0.0,0.0075,0.016,0.0055,0.0075,0.003,0.0325,0.0,0.006,0.011,0.0,0.003,0.013,0.0,0.014,0.02,0.009,0.053,0.0,0.02,0.0055,0.0165,0.0,0.011,0.021
0.05,0.0,0.038,0.0485,0.2005,0.0,0.001,0.0005,0.0375,0.0515,0.0,0.0,0.0375,0.038,0.0035,0.0,0.0,0.039,0.011,0.05,0.0005,0.0,0.0015,0.0015,0.002,0.0,0.0,0.0375,0.011,0.0015,0.011,0.049,0.011,0.011,0.0,0.0,0.05,0.061,0.0,0.0,0.0875,0.0,0.0015,0.0,0.0,0.011,0.0,0.0,0.05,0.0
0.049,0.0,0.0865,0.049,0.0,0.2335,0.0,0.0,0.0,0.0375,0.0,0.049,0.0,0.0,0.0,0.049,0.049,0.049,0.098,0.049,0.0,0.0,0.049,0.0865,0.075,0.0,0.0,0.0865,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0375,0.049,0.0,0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0375
0.0,0.0,0.0495,0.0245,0.0495,0.0325,0.1545,0.074,0.0,0.0,0.0,0.0245,0.031,0.0495,0.074,0.0245,0.0,0.031,0.0,0.0,0.0495,0.0,0.0,0.0,0.0495,0.0,0.0355,0.0,0.0245,0.0325,0.0,0.074,0.0,0.0,0.031,0.0325,0.0,0.0015,0.0015,0.031,0.0,0.0,0.0015,0.0,0.0,0.0555,0.0245,0.0015,0.0,0.0
0.0,0.025,0.0445,0.055,0.064,0.0,0.0985,0.1625,0.0595,0.0,0.0,0.02,0.041,0.089,0.0655,0.02,0.0345,0.0315,0.0,0.0,0.0455,0.0065,0.0,0.0055,0.039,0.0055,0.0,0.0055,0.0255,0.0,0.025,0.0595,0.0065,0.0595,0.006,0.0055,0.0,0.006,0.0,0.006,0.041,0.041,0.0,0.0,0.069,0.02,0.0205,0.0,0.0005,0.0005
0.0,0.0015,0.0495,0.091,0.075,0.0195,0.024,0.0075,0.117,0.0,0.0,0.005,0.0495,0.075,0.0245,0.0015,0.0,0.0715,0.0195,0.02,0.0005,0.003,0.0,0.0195,0.0,0.0225,0.0195,0.072,0.0015,0.0195,0.025,0.054,0.0,0.0015,0.0,0.0005,0.0205,0.0255,0.003,0.0225,0.0925,0.0,0.0005,0.0,0.0195,0.0015,0.066,0.003,0.0,0.04
0.009,0.0175,0.0015,0.0045,0.0145,0.0015,0.0435,0.0,0.0175,0.1005,0.0,0.0,0.026,0.0435,0.0,0.0145,0.0145,0.0,0.0,0.0435,0.0145,0.0045,0.0,0.045,0.0175,0.0175,0.013,0.045,0.0,0.0435,0.0565,0.0015,0.0,0.0435,0.0,0.003,0.0,0.0015,0.0,0.003,0.003,0.0145,0.003,0.003,0.0075,0.058,0.0,0.013,0.016,0.0205
0.031,0.0305,0.0335,0.0005,0.0,0.0,0.0,0.0305,0.046,0.0,0.144,0.023,0.0,0.0,0.0,0.0305,0.023,0.0,0.0335,0.0,0.0565,0.0315,0.046,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0005,0.0,0.0335,0.0335,0.023,0.0,0.031,0.0305,0.0,0.0005,0.0,0.0005,0.034,0.0305,0.0,0.0,0.0305,0.0,0.0,0.0
0.078,0.032,0.0905,0.0055,0.0,0.035,0.051,0.007,0.0715,0.0,0.0265,0.1285,0.0,0.0305,0.005,0.007,0.0585,0.0165,0.0345,0.007,0.0325,0.0,0.0265,0.0,0.0,0.046,0.0,0.0,0.004,0.061,0.0475,0.004,0.0,0.0325,0.0125,0.001,0.0185,0.0,0.0165,0.0305,0.0,0.0315,0.0015,0.001,0.0035,0.004,0.004,0.0455,0.0315,0.0
0.0705,0.0005,0.005,0.005,0.014,0.012,0.0,0.0215,0.045,0.0255,0.018,0.032,0.0735,0.005,0.032,0.011,0.015,0.045,0.006,0.043,0.0395,0.023,0.018,0.006,0.009,0.054,0.0115,0.033,0.0245,0.0,0.022,0.0295,0.0,0.0305,0.009,0.0335,0.0305,0.0,0.006,0.0,0.005,0.029,0.0245,0.0475,0.0215,0.0,0.023,0.025,0.0115,0.049
0.013,0.008,0.0005,0.0,0.0325,0.001,0.0765,0.017,0.0665,0.0385,0.0565,0.0295,0.03,0.0525,0.0,0.0,0.0285,0.0065,0.0,0.053,0.0325,0.0,0.0935,0.0005,0.0,0.0,0.0,0.0,0.0305,0.0005,0.01,0.03,0.0,0.0485,0.028,0.03,0.0495,0.0085,0.0,0.0015,0.0085,0.0015,0.0675,0.03,0.004,0.0375,0.0,0.0675,0.0095,0.0605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
